"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
45.1962102579991,-2.16826436876655,0.454301561747378,-4.77274249383332,1.81734090654197e-06,2.4387155531352e-05,"TGME49_201230","Down in 120DPI"
3.03745550059207,-2.55121945433513,1.00402130924121,-2.5410013023162,0.0110535507798602,0.0434239009380787,"TGME49_202340","Down in 120DPI"
651.878578178617,-2.00306922392604,0.239573458830679,-8.36098136121887,6.2198673778467e-17,4.2864374166652e-15,"TGME49_205370","Down in 120DPI"
43.6797296714344,-2.19435317967411,0.389251171141133,-5.63737078360257,1.72666075667279e-08,3.65328537350273e-07,"TGME49_206660","Down in 120DPI"
4.56832585136805,-2.32576067694465,0.802025286627118,-2.8998595377529,0.00373329915354791,0.0180709456646736,"TGME49_220280","Down in 120DPI"
80.8459897637645,-2.87781410667022,0.378955827618671,-7.59406214902191,3.10029582803683e-14,1.50330175638386e-12,"TGME49_220420","Down in 120DPI"
4.67676834287764,-4.39617020135408,1.1527421843493,-3.81366298643407,0.000136922154071151,0.00109161858520255,"TGME49_231780","Down in 120DPI"
29.5795425346064,-2.6866466993807,0.683907314313119,-3.92837836816971,8.5520585568633e-05,0.000724208377000717,"TGME49_233460","Down in 120DPI"
11.3601655268992,-2.41583959610844,0.637535550964835,-3.78934099040023,0.000151047459392075,0.00117654975074363,"TGME49_233480","Down in 120DPI"
2064.60435066786,-2.00314311650912,0.273279689634951,-7.33001094660541,2.30133933535636e-13,9.9831682448276e-12,"TGME49_237880","Down in 120DPI"
37.5089993108105,-2.96542589859677,0.33452759703133,-8.86451797972004,7.6835750307243e-19,6.00796462979327e-17,"TGME49_238410","Down in 120DPI"
279.096466130142,-2.1528977548156,0.136854479097572,-15.7312918730315,9.23083222746056e-56,4.17028487076163e-53,"TGME49_239830","Down in 120DPI"
1520.94344588477,-2.13315879829839,0.154955756128121,-13.766244324184,4.06818844444244e-43,1.18151815822164e-40,"TGME49_243200","Down in 120DPI"
11.0101040143465,-3.33362536020871,0.577131908408509,-5.77619312264585,7.64096677468803e-09,1.68848754923269e-07,"TGME49_255210","Down in 120DPI"
5.18449303787668,-2.80613777817945,1.12994541589144,-2.48342772908691,0.0130124735878787,0.0496103786405944,"TGME49_258120","Down in 120DPI"
1.63072662481244,-3.53906611339433,1.3446294246097,-2.63200109161793,0.00848835901443764,0.0352540017902998,"TGME49_268230","Down in 120DPI"
59.6641629687005,-2.55590897483535,0.543851436409903,-4.69964553501511,2.60613443139638e-06,3.38547686838903e-05,"TGME49_268360","Down in 120DPI"
17.657590535619,-2.42330132119232,0.494323913067527,-4.90225388076924,9.47432796442654e-07,1.38131181258684e-05,"TGME49_269160","Down in 120DPI"
13.1107231767213,-2.61361423223872,0.508043319687763,-5.14447121132311,2.68275387012028e-07,4.48892067321361e-06,"TGME49_272440","Down in 120DPI"
822.140747750286,-2.14378812204474,0.071939236312427,-29.7999844303937,3.90842687926919e-195,1.58916636911085e-191,"TGME49_286590","Down in 120DPI"
18.431000663062,-2.20881214966472,0.551743583115205,-4.00333092628558,6.24568411969958e-05,0.000549674277720746,"TGME49_294585","Down in 120DPI"
4.91373830571175,-2.49440578899589,0.76086192446594,-3.27839481617739,0.00104399263667076,0.00638326926421552,"TGME49_301170","Down in 120DPI"
116.711133771855,-2.26902138368369,0.355940410013187,-6.37472262168722,1.83294385630695e-10,5.60357121785268e-09,"TGME49_301180","Down in 120DPI"
